sample_id,label,fits_path,seed,arrival_time,reference_frequency,flux_density,dm_index,width,dm,profile_type,rfi_types
frb_00205,FRB,dataset/fits/frb/frb_00205.fits,1900068735,0.456886,1239.864474,5.10413,-2.0,0.003834,285.129629,2,
frb_00206,FRB,dataset/fits/frb/frb_00206.fits,1153135003,0.64783,1218.633817,11.716941,-2.0,0.003177,370.387525,2,
frb_00207,FRB,dataset/fits/frb/frb_00207.fits,1612497801,0.505277,1313.437195,7.377792,-2.0,0.004812,504.824873,2,
frb_00208,FRB,dataset/fits/frb/frb_00208.fits,573002725,1.349379,1127.540891,9.117001,-2.0,0.003179,656.740252,2,
frb_00209,FRB,dataset/fits/frb/frb_00209.fits,1650553202,1.192263,1178.705023,8.541915,-2.1,0.003215,677.315174,2,
frb_00210,FRB,dataset/fits/frb/frb_00210.fits,1376454986,0.84,1218.592225,5.573133,-2.1,0.003399,175.431154,1,
frb_00211,FRB,dataset/fits/frb/frb_00211.fits,730521272,1.296861,1196.145968,10.9627,-1.9,0.003218,191.248658,1,
frb_00212,FRB,dataset/fits/frb/frb_00212.fits,239556469,1.205349,1169.968856,11.814847,-2.0,0.004092,821.638374,2,
frb_00213,FRB,dataset/fits/frb/frb_00213.fits,630286725,1.186908,1270.451766,5.148017,-1.9,0.004806,797.785906,2,
frb_00214,FRB,dataset/fits/frb/frb_00214.fits,933651278,0.675869,1361.521054,10.747399,-1.9,0.003662,594.388867,2,
frb_00215,FRB,dataset/fits/frb/frb_00215.fits,339641190,0.430388,1398.846329,9.300356,-2.0,0.004568,246.652656,1,
frb_00216,FRB,dataset/fits/frb/frb_00216.fits,974364242,1.140647,1300.993226,5.394723,-2.1,0.003003,655.676839,2,
frb_00217,FRB,dataset/fits/frb/frb_00217.fits,6969261,0.429495,1103.269114,7.566682,-2.0,0.004038,424.066551,1,
frb_00218,FRB,dataset/fits/frb/frb_00218.fits,2048304103,0.876103,1262.612335,6.416657,-1.9,0.004679,620.301835,2,
frb_00219,FRB,dataset/fits/frb/frb_00219.fits,1550680890,1.240588,1348.85356,4.654606,-2.0,0.004826,626.794121,1,
frb_00220,FRB,dataset/fits/frb/frb_00220.fits,1880879863,0.4453,1261.831681,6.622549,-2.0,0.003639,490.16091,1,
frb_00221,FRB,dataset/fits/frb/frb_00221.fits,1545502470,1.302337,1349.612426,5.935423,-2.0,0.004365,872.611473,2,
frb_00222,FRB,dataset/fits/frb/frb_00222.fits,565623666,1.518812,1297.793967,7.918769,-1.9,0.004375,413.218062,1,
frb_00223,FRB,dataset/fits/frb/frb_00223.fits,2087113798,0.804915,1324.257915,10.186611,-2.0,0.004892,735.146886,2,
frb_00224,FRB,dataset/fits/frb/frb_00224.fits,1075000496,0.645673,1339.337052,10.174782,-2.0,0.003728,760.314953,1,
frb_00225,FRB,dataset/fits/frb/frb_00225.fits,1636301368,1.44815,1342.066868,6.524031,-1.9,0.004508,342.599165,2,
frb_00226,FRB,dataset/fits/frb/frb_00226.fits,383651995,0.639277,1167.608462,4.993192,-2.1,0.003538,301.773706,2,
frb_00227,FRB,dataset/fits/frb/frb_00227.fits,1090238095,0.602312,1222.054658,8.137257,-2.0,0.003158,694.6911,2,
frb_00228,FRB,dataset/fits/frb/frb_00228.fits,1959853368,1.219842,1320.002379,4.354464,-1.9,0.003804,514.421167,1,
frb_00229,FRB,dataset/fits/frb/frb_00229.fits,228515503,1.568292,1104.98423,4.068851,-2.1,0.003812,714.504391,1,
frb_00230,FRB,dataset/fits/frb/frb_00230.fits,1869424396,0.388502,1238.57551,9.904566,-2.1,0.004178,181.535358,1,
frb_00231,FRB,dataset/fits/frb/frb_00231.fits,1342821944,0.445413,1363.941732,5.45584,-1.9,0.004258,570.413614,1,
frb_00232,FRB,dataset/fits/frb/frb_00232.fits,640905301,0.647883,1115.722427,9.009521,-2.0,0.0042,308.360165,1,
frb_00233,FRB,dataset/fits/frb/frb_00233.fits,1807471164,0.807443,1389.315686,7.495139,-2.0,0.004027,337.46898,2,
frb_00234,FRB,dataset/fits/frb/frb_00234.fits,1372133588,1.004088,1218.042357,11.220424,-2.1,0.004528,390.194668,2,
frb_00235,FRB,dataset/fits/frb/frb_00235.fits,1090197739,1.244649,1231.705351,11.369572,-1.9,0.004951,566.95673,2,
frb_00236,FRB,dataset/fits/frb/frb_00236.fits,1307753572,0.704657,1297.765977,5.077101,-1.9,0.00433,447.387529,1,
frb_00237,FRB,dataset/fits/frb/frb_00237.fits,427158341,1.510089,1322.71031,8.398593,-2.0,0.003523,195.662481,2,
frb_00238,FRB,dataset/fits/frb/frb_00238.fits,328219839,1.022613,1230.923113,7.284678,-1.9,0.004916,733.844891,2,
frb_00239,FRB,dataset/fits/frb/frb_00239.fits,802973879,1.633258,1384.485869,10.483056,-1.9,0.004437,137.599499,2,
frb_00240,FRB,dataset/fits/frb/frb_00240.fits,1637479473,1.082619,1208.887081,11.278409,-2.0,0.004656,453.375726,1,
frb_00241,FRB,dataset/fits/frb/frb_00241.fits,346923915,0.445583,1251.508591,9.974008,-1.9,0.003246,363.404213,1,
frb_00242,FRB,dataset/fits/frb/frb_00242.fits,1158307634,1.406211,1129.667054,4.805051,-2.0,0.004433,782.184916,1,
frb_00243,FRB,dataset/fits/frb/frb_00243.fits,2047625120,1.136717,1264.947012,6.442717,-1.9,0.004768,492.732744,2,
frb_00244,FRB,dataset/fits/frb/frb_00244.fits,1672087624,0.60529,1172.593555,4.070519,-2.0,0.004949,797.62139,1,
frb_00245,FRB,dataset/fits/frb/frb_00245.fits,1980912099,1.159671,1351.731277,10.742552,-1.9,0.004446,808.231715,1,
frb_00246,FRB,dataset/fits/frb/frb_00246.fits,1138925840,0.53877,1266.252168,9.714414,-2.1,0.00389,610.483492,2,
frb_00247,FRB,dataset/fits/frb/frb_00247.fits,1972449775,0.358205,1180.521224,11.440878,-1.9,0.004879,279.531036,1,
frb_00248,FRB,dataset/fits/frb/frb_00248.fits,1228137,1.199594,1241.688274,11.338109,-2.1,0.003691,224.233529,2,
frb_00249,FRB,dataset/fits/frb/frb_00249.fits,1286223707,1.572209,1137.045329,6.187405,-1.9,0.003514,480.552874,1,
frb_00250,FRB,dataset/fits/frb/frb_00250.fits,696119838,1.643727,1282.947163,10.222875,-2.0,0.004789,213.041328,2,
frb_00251,FRB,dataset/fits/frb/frb_00251.fits,1049272771,1.265974,1210.269657,5.040271,-1.9,0.004342,863.063573,1,
frb_00252,FRB,dataset/fits/frb/frb_00252.fits,41825986,0.409521,1252.89184,6.563006,-2.0,0.003236,801.394721,2,
frb_00253,FRB,dataset/fits/frb/frb_00253.fits,240234110,0.54897,1233.967136,5.570271,-2.0,0.003647,301.630816,1,
frb_00254,FRB,dataset/fits/frb/frb_00254.fits,1995224089,1.641994,1227.290735,6.33696,-2.0,0.004203,278.83331,1,
frb_00255,FRB,dataset/fits/frb/frb_00255.fits,779495259,1.43065,1305.283185,5.298409,-1.9,0.003542,895.860684,2,
frb_00256,FRB,dataset/fits/frb/frb_00256.fits,1887040857,0.729487,1270.548979,9.56701,-2.0,0.003894,788.6939,2,
frb_00257,FRB,dataset/fits/frb/frb_00257.fits,2115961542,0.830435,1202.272606,7.853634,-1.9,0.004002,583.217566,1,
frb_00258,FRB,dataset/fits/frb/frb_00258.fits,1785988125,0.85385,1355.844644,6.210089,-2.1,0.003229,804.199274,2,
frb_00259,FRB,dataset/fits/frb/frb_00259.fits,1732535703,0.460604,1389.960791,5.745851,-1.9,0.004938,885.082846,1,
frb_00260,FRB,dataset/fits/frb/frb_00260.fits,660381568,1.539966,1379.294549,11.245913,-1.9,0.003369,352.594136,1,
frb_00261,FRB,dataset/fits/frb/frb_00261.fits,514219932,0.405496,1116.339732,9.545051,-2.0,0.004391,359.464881,1,
frb_00262,FRB,dataset/fits/frb/frb_00262.fits,124393358,0.981785,1386.986481,11.70394,-1.9,0.004917,329.478017,1,
frb_00263,FRB,dataset/fits/frb/frb_00263.fits,517267797,0.952439,1395.080735,4.143931,-1.9,0.004054,634.252437,2,
frb_00264,FRB,dataset/fits/frb/frb_00264.fits,1885511261,0.989376,1281.250452,8.645804,-1.9,0.004236,240.692523,1,
frb_00265,FRB,dataset/fits/frb/frb_00265.fits,1218389746,1.346973,1350.219831,11.95039,-1.9,0.004233,802.823912,2,
frb_00266,FRB,dataset/fits/frb/frb_00266.fits,2033558460,1.616951,1156.572901,9.768245,-1.9,0.00308,802.287576,2,
frb_00267,FRB,dataset/fits/frb/frb_00267.fits,169129476,1.477705,1336.664588,9.131501,-1.9,0.003769,401.23553,1,
frb_00268,FRB,dataset/fits/frb/frb_00268.fits,183939381,1.158736,1289.699849,8.826019,-2.1,0.004247,734.022662,1,
frb_00269,FRB,dataset/fits/frb/frb_00269.fits,1571759592,1.380555,1371.261001,6.027819,-1.9,0.003491,648.050012,2,
frb_00270,FRB,dataset/fits/frb/frb_00270.fits,1043656561,0.773681,1124.266174,5.600803,-2.0,0.004497,166.293978,1,
frb_00271,FRB,dataset/fits/frb/frb_00271.fits,1752396593,1.418272,1349.932247,10.406456,-2.1,0.003547,180.00424,1,
frb_00272,FRB,dataset/fits/frb/frb_00272.fits,148632741,1.268599,1112.337549,9.333914,-1.9,0.004934,140.624685,2,
frb_00273,FRB,dataset/fits/frb/frb_00273.fits,2100205697,0.851909,1327.306395,5.525857,-1.9,0.003559,775.589716,1,
frb_00274,FRB,dataset/fits/frb/frb_00274.fits,1633380707,0.792722,1273.76167,4.994419,-2.0,0.00411,646.511282,2,
frb_00275,FRB,dataset/fits/frb/frb_00275.fits,1143977780,0.835168,1163.950954,8.999445,-2.1,0.004372,706.647289,1,
frb_00276,FRB,dataset/fits/frb/frb_00276.fits,1644616923,1.512905,1231.166404,7.52682,-2.1,0.00388,413.127329,2,
frb_00277,FRB,dataset/fits/frb/frb_00277.fits,270068649,1.192107,1247.408262,4.354176,-2.0,0.003692,627.066215,1,
frb_00278,FRB,dataset/fits/frb/frb_00278.fits,275718575,1.221873,1337.543483,6.766919,-2.0,0.003437,193.507198,1,
frb_00279,FRB,dataset/fits/frb/frb_00279.fits,1416804103,1.571791,1104.343217,5.580416,-2.1,0.004714,860.908092,2,
frb_00280,FRB,dataset/fits/frb/frb_00280.fits,1020661136,0.779412,1364.868841,11.963068,-2.0,0.00448,208.709078,1,
frb_00281,FRB,dataset/fits/frb/frb_00281.fits,2033342055,0.390966,1386.943065,6.599306,-1.9,0.00426,793.906183,2,
frb_00282,FRB,dataset/fits/frb/frb_00282.fits,1180694233,0.385791,1351.579586,5.935945,-1.9,0.004139,707.198593,2,
frb_00283,FRB,dataset/fits/frb/frb_00283.fits,354607446,1.535381,1276.7816,10.056413,-2.0,0.004344,331.055439,1,
frb_00284,FRB,dataset/fits/frb/frb_00284.fits,569204770,1.097232,1197.301151,5.090076,-2.1,0.004503,142.655068,2,
frb_00285,FRB,dataset/fits/frb/frb_00285.fits,1133170818,1.098138,1235.593351,4.385605,-1.9,0.004724,188.884171,2,
frb_00286,FRB,dataset/fits/frb/frb_00286.fits,1873535694,1.285837,1387.86836,5.185954,-2.1,0.004647,226.957083,1,
frb_00287,FRB,dataset/fits/frb/frb_00287.fits,1302650516,0.841717,1384.740952,5.374372,-2.1,0.004946,286.607704,1,
frb_00288,FRB,dataset/fits/frb/frb_00288.fits,908681808,0.764201,1209.214172,11.581111,-2.1,0.004861,304.43767,2,
frb_00289,FRB,dataset/fits/frb/frb_00289.fits,2070953569,1.087242,1189.835744,4.680403,-2.1,0.004589,703.177555,1,
frb_00290,FRB,dataset/fits/frb/frb_00290.fits,454833169,1.179192,1297.013984,5.762348,-1.9,0.003469,206.213794,1,
frb_00291,FRB,dataset/fits/frb/frb_00291.fits,1994826544,1.11918,1146.746804,9.555756,-2.1,0.003881,511.742588,2,
frb_00292,FRB,dataset/fits/frb/frb_00292.fits,1158129534,1.29101,1352.734346,5.876892,-1.9,0.004254,344.051775,1,
frb_00293,FRB,dataset/fits/frb/frb_00293.fits,1621919658,0.81018,1256.557383,11.720898,-2.1,0.003393,254.044869,2,
frb_00294,FRB,dataset/fits/frb/frb_00294.fits,1567515030,1.555864,1149.183917,5.842137,-2.1,0.003048,367.932794,2,
frb_00295,FRB,dataset/fits/frb/frb_00295.fits,1481479471,1.525998,1133.770141,8.11496,-1.9,0.003052,167.042834,1,
frb_00296,FRB,dataset/fits/frb/frb_00296.fits,431968624,0.410595,1149.484489,10.372511,-2.1,0.003643,383.852565,1,
frb_00297,FRB,dataset/fits/frb/frb_00297.fits,1531046260,1.167239,1152.063023,9.213634,-1.9,0.003297,223.345902,2,
frb_00298,FRB,dataset/fits/frb/frb_00298.fits,669405646,1.484166,1349.951497,6.969828,-2.0,0.004295,818.243964,2,
frb_00299,FRB,dataset/fits/frb/frb_00299.fits,856829438,1.352005,1377.380181,5.998985,-1.9,0.004917,262.3281,2,
frb_00300,FRB,dataset/fits/frb/frb_00300.fits,2137066976,0.350583,1110.524459,9.227983,-2.0,0.004448,767.073903,1,
frb_00301,FRB,dataset/fits/frb/frb_00301.fits,1442436765,0.60274,1297.771504,6.341426,-2.1,0.00424,588.794998,1,
frb_00302,FRB,dataset/fits/frb/frb_00302.fits,1395602504,1.091972,1377.107047,7.819457,-2.0,0.004772,184.883917,2,
frb_00303,FRB,dataset/fits/frb/frb_00303.fits,801914425,0.577664,1220.680156,4.416604,-1.9,0.00433,732.832376,1,
frb_00304,FRB,dataset/fits/frb/frb_00304.fits,940812753,1.071076,1137.423984,8.890275,-2.0,0.003969,337.968737,2,
frb_00305,FRB,dataset/fits/frb/frb_00305.fits,1931906534,1.218294,1132.430555,9.133205,-2.0,0.003433,299.526334,1,
frb_00306,FRB,dataset/fits/frb/frb_00306.fits,1111485659,1.122371,1160.781836,9.498767,-2.0,0.004254,752.650182,2,
frb_00307,FRB,dataset/fits/frb/frb_00307.fits,969559112,0.38368,1237.573343,11.347804,-2.0,0.004553,547.008645,1,
frb_00308,FRB,dataset/fits/frb/frb_00308.fits,259854540,1.227965,1365.893303,11.353056,-2.1,0.003112,550.367253,1,
frb_00309,FRB,dataset/fits/frb/frb_00309.fits,532373263,0.957463,1188.626278,4.302929,-2.1,0.004648,548.360148,1,
frb_00310,FRB,dataset/fits/frb/frb_00310.fits,482533864,0.385236,1311.868904,7.997947,-2.0,0.00329,397.543247,2,
frb_00311,FRB,dataset/fits/frb/frb_00311.fits,137494575,0.436436,1120.228831,11.391884,-1.9,0.003631,765.815415,1,
frb_00312,FRB,dataset/fits/frb/frb_00312.fits,726033230,0.745997,1178.115231,7.238508,-1.9,0.004235,529.292124,2,
frb_00313,FRB,dataset/fits/frb/frb_00313.fits,45170733,1.514893,1226.183226,7.072606,-2.0,0.004546,877.058332,1,
frb_00314,FRB,dataset/fits/frb/frb_00314.fits,1263383346,1.640883,1154.752878,7.068537,-2.0,0.003847,318.033934,1,
frb_00315,FRB,dataset/fits/frb/frb_00315.fits,1189537410,1.308349,1260.500304,5.684294,-1.9,0.003802,750.326019,1,
frb_00316,FRB,dataset/fits/frb/frb_00316.fits,494167626,1.299405,1212.070956,8.727175,-2.0,0.00349,838.36995,1,
frb_00317,FRB,dataset/fits/frb/frb_00317.fits,1263665530,0.756566,1292.160927,7.664614,-2.0,0.003304,238.617345,2,
frb_00318,FRB,dataset/fits/frb/frb_00318.fits,472913244,0.929209,1399.103038,10.184907,-2.0,0.003158,872.311738,2,
frb_00319,FRB,dataset/fits/frb/frb_00319.fits,15442220,1.145808,1380.384085,4.443069,-2.0,0.003631,248.998478,1,
frb_00320,FRB,dataset/fits/frb/frb_00320.fits,152456492,0.569413,1316.901412,6.952857,-1.9,0.003414,801.708741,2,
frb_00321,FRB,dataset/fits/frb/frb_00321.fits,1520076856,0.970919,1166.489044,7.503743,-1.9,0.004342,347.984105,2,
frb_00322,FRB,dataset/fits/frb/frb_00322.fits,1355283292,0.379535,1336.624035,7.411118,-2.1,0.004132,131.811834,1,
frb_00323,FRB,dataset/fits/frb/frb_00323.fits,126430449,1.577269,1164.3108,11.560876,-2.0,0.004718,649.872426,2,
frb_00324,FRB,dataset/fits/frb/frb_00324.fits,491648747,0.695408,1312.745993,9.461332,-1.9,0.003813,675.86919,1,
frb_00325,FRB,dataset/fits/frb/frb_00325.fits,144741092,1.453536,1117.930827,7.517161,-2.1,0.003253,472.14383,2,
frb_00326,FRB,dataset/fits/frb/frb_00326.fits,1944374676,1.408877,1164.117396,8.365479,-2.1,0.003338,724.938059,2,
frb_00327,FRB,dataset/fits/frb/frb_00327.fits,67458814,1.403716,1206.651225,6.21645,-2.0,0.004305,652.145981,1,
frb_00328,FRB,dataset/fits/frb/frb_00328.fits,1846052961,0.979564,1326.578155,8.700209,-2.1,0.00402,837.443991,2,
frb_00329,FRB,dataset/fits/frb/frb_00329.fits,709589791,1.639344,1175.723864,10.018358,-2.0,0.004332,763.496875,2,
frb_00330,FRB,dataset/fits/frb/frb_00330.fits,152165002,0.520893,1274.444995,5.176903,-2.1,0.00485,149.692078,1,
frb_00331,FRB,dataset/fits/frb/frb_00331.fits,1104141865,0.853194,1387.008355,10.992475,-2.0,0.004866,219.714039,1,
frb_00332,FRB,dataset/fits/frb/frb_00332.fits,511111063,0.684447,1173.164228,7.581394,-2.0,0.004909,211.669394,1,
frb_00333,FRB,dataset/fits/frb/frb_00333.fits,598025374,0.62488,1293.738494,10.931982,-2.1,0.003196,240.966448,2,
frb_00334,FRB,dataset/fits/frb/frb_00334.fits,1436618836,0.736426,1203.65311,4.071614,-2.1,0.004336,703.322849,1,
frb_00335,FRB,dataset/fits/frb/frb_00335.fits,1042419700,0.918618,1336.222055,11.645832,-2.1,0.003258,822.052544,2,
frb_00336,FRB,dataset/fits/frb/frb_00336.fits,460070046,1.279069,1301.433077,4.271024,-2.1,0.0048,793.730025,1,
frb_00337,FRB,dataset/fits/frb/frb_00337.fits,1157996058,0.482807,1244.127722,11.601041,-2.0,0.003861,687.534093,2,
frb_00338,FRB,dataset/fits/frb/frb_00338.fits,284137528,1.430837,1103.585039,8.890583,-2.1,0.004682,523.268421,2,
frb_00339,FRB,dataset/fits/frb/frb_00339.fits,1553387798,1.21557,1313.563459,7.582395,-1.9,0.004542,619.548796,2,
frb_00340,FRB,dataset/fits/frb/frb_00340.fits,2009001532,0.902444,1276.16228,9.693833,-2.1,0.00352,340.220153,2,
frb_00341,FRB,dataset/fits/frb/frb_00341.fits,1894903218,0.37771,1183.60674,9.617272,-2.1,0.003836,509.46241,1,
frb_00342,FRB,dataset/fits/frb/frb_00342.fits,1226305710,1.405416,1243.87476,10.036152,-2.1,0.003716,167.975342,2,
frb_00343,FRB,dataset/fits/frb/frb_00343.fits,1237405090,0.527514,1261.566426,4.896658,-2.0,0.003499,464.573723,2,
frb_00344,FRB,dataset/fits/frb/frb_00344.fits,1015053309,1.61449,1200.834473,8.214418,-2.0,0.003905,577.8044,2,
frb_00345,FRB,dataset/fits/frb/frb_00345.fits,521832597,0.996046,1212.338089,9.805094,-1.9,0.004437,471.405407,1,
frb_00346,FRB,dataset/fits/frb/frb_00346.fits,1684957392,1.127414,1145.320199,11.169162,-1.9,0.003558,468.086554,1,
frb_00347,FRB,dataset/fits/frb/frb_00347.fits,1015701649,0.657167,1129.60851,7.384809,-1.9,0.003377,270.213878,1,
frb_00348,FRB,dataset/fits/frb/frb_00348.fits,1734086607,0.767932,1284.984302,10.511235,-2.1,0.003855,228.970329,1,
frb_00349,FRB,dataset/fits/frb/frb_00349.fits,874154618,0.560164,1174.576174,6.210242,-2.1,0.004791,525.270336,1,
frb_00350,FRB,dataset/fits/frb/frb_00350.fits,408902192,0.778831,1224.440942,4.321451,-2.1,0.003858,829.638886,1,
frb_00351,FRB,dataset/fits/frb/frb_00351.fits,202563115,0.741905,1121.492585,10.343647,-2.1,0.004396,726.829203,2,
frb_00352,FRB,dataset/fits/frb/frb_00352.fits,208157334,0.49969,1218.724168,9.045028,-2.1,0.004717,486.347424,1,
frb_00353,FRB,dataset/fits/frb/frb_00353.fits,1415154686,0.708852,1192.21011,6.689768,-1.9,0.003461,594.826479,2,
frb_00354,FRB,dataset/fits/frb/frb_00354.fits,925675370,0.905312,1299.25144,9.54706,-1.9,0.004319,429.080125,1,
frb_00355,FRB,dataset/fits/frb/frb_00355.fits,760848240,1.461136,1108.741283,4.513049,-1.9,0.003978,682.706849,2,
frb_00356,FRB,dataset/fits/frb/frb_00356.fits,909628169,1.632607,1131.231259,4.078005,-2.0,0.003305,610.943766,1,
frb_00357,FRB,dataset/fits/frb/frb_00357.fits,882835423,0.621807,1223.567973,9.830375,-2.1,0.003174,348.662516,2,
frb_00358,FRB,dataset/fits/frb/frb_00358.fits,1002927834,0.472503,1179.637875,10.132385,-1.9,0.003913,797.14384,1,
frb_00359,FRB,dataset/fits/frb/frb_00359.fits,1855075287,1.061644,1259.64631,5.60105,-2.0,0.003934,873.77548,1,
frb_00360,FRB,dataset/fits/frb/frb_00360.fits,1565678478,0.837425,1145.241188,9.043623,-2.0,0.003855,479.146462,2,
frb_00361,FRB,dataset/fits/frb/frb_00361.fits,116331732,0.637474,1252.111116,5.026623,-2.0,0.004784,645.004917,2,
frb_00362,FRB,dataset/fits/frb/frb_00362.fits,1446039346,1.312931,1341.265454,11.89118,-2.0,0.003351,337.281196,2,
frb_00363,FRB,dataset/fits/frb/frb_00363.fits,1403284968,0.970343,1178.06079,4.295082,-2.1,0.003192,734.624349,1,
frb_00364,FRB,dataset/fits/frb/frb_00364.fits,2113478697,0.861404,1104.774548,11.621574,-1.9,0.004978,886.137246,1,
frb_00365,FRB,dataset/fits/frb/frb_00365.fits,1387660449,0.39416,1319.828773,11.314949,-2.0,0.00499,426.965276,2,
frb_00366,FRB,dataset/fits/frb/frb_00366.fits,211350776,1.126911,1238.261104,8.300901,-2.1,0.003793,888.697025,2,
frb_00367,FRB,dataset/fits/frb/frb_00367.fits,130164728,1.071225,1168.282388,6.246279,-2.1,0.004553,449.53934,1,
frb_00368,FRB,dataset/fits/frb/frb_00368.fits,864622622,0.727568,1134.167783,7.283955,-1.9,0.00385,874.316558,2,
frb_00369,FRB,dataset/fits/frb/frb_00369.fits,1563826774,1.61574,1241.446057,7.820001,-1.9,0.00378,311.63679,2,
frb_00370,FRB,dataset/fits/frb/frb_00370.fits,728646788,0.590727,1230.379332,8.792101,-1.9,0.003,844.897069,2,
frb_00371,FRB,dataset/fits/frb/frb_00371.fits,1719259321,0.588416,1196.536192,7.448018,-2.0,0.003981,841.908797,1,
frb_00372,FRB,dataset/fits/frb/frb_00372.fits,1850427696,0.713589,1376.399291,9.444946,-2.0,0.004488,389.416589,2,
frb_00373,FRB,dataset/fits/frb/frb_00373.fits,234653460,0.934752,1129.081566,8.124773,-2.1,0.004125,589.051786,2,
frb_00374,FRB,dataset/fits/frb/frb_00374.fits,533985411,1.344587,1304.836886,4.530501,-2.0,0.003696,567.153302,2,
frb_00375,FRB,dataset/fits/frb/frb_00375.fits,411436545,0.636726,1171.756763,11.037546,-2.0,0.004951,123.573281,1,
frb_00376,FRB,dataset/fits/frb/frb_00376.fits,408470520,1.35225,1260.395912,7.09123,-2.0,0.004949,626.370963,1,
frb_00377,FRB,dataset/fits/frb/frb_00377.fits,1151664883,0.458367,1342.177779,10.759226,-2.0,0.003484,260.09861,2,
frb_00378,FRB,dataset/fits/frb/frb_00378.fits,963390271,1.315995,1154.77742,11.064081,-1.9,0.003751,312.984585,2,
frb_00379,FRB,dataset/fits/frb/frb_00379.fits,301039195,0.70447,1217.951528,6.438035,-2.1,0.003133,199.243486,1,
frb_00380,FRB,dataset/fits/frb/frb_00380.fits,905983921,1.0857,1110.978629,8.426858,-2.1,0.004545,295.201056,1,
frb_00381,FRB,dataset/fits/frb/frb_00381.fits,394037564,0.685953,1253.629566,6.509383,-2.0,0.00485,124.50434,1,
frb_00382,FRB,dataset/fits/frb/frb_00382.fits,598171149,1.446052,1147.261066,11.349695,-2.0,0.00389,532.523498,2,
frb_00383,FRB,dataset/fits/frb/frb_00383.fits,993486219,1.161605,1220.586571,11.351459,-2.1,0.00485,644.549578,2,
frb_00384,FRB,dataset/fits/frb/frb_00384.fits,536455264,0.566038,1325.660425,8.701561,-2.1,0.003568,634.226715,2,
frb_00385,FRB,dataset/fits/frb/frb_00385.fits,1877944288,0.770951,1327.044995,4.210862,-1.9,0.003303,861.535694,1,
frb_00386,FRB,dataset/fits/frb/frb_00386.fits,1982697791,1.604215,1237.512925,4.082253,-1.9,0.004639,658.745392,2,
frb_00387,FRB,dataset/fits/frb/frb_00387.fits,161887818,1.094362,1381.429675,5.67966,-1.9,0.003891,225.108762,2,
frb_00388,FRB,dataset/fits/frb/frb_00388.fits,951616027,0.723884,1370.551176,4.498623,-1.9,0.003962,767.440411,1,
frb_00389,FRB,dataset/fits/frb/frb_00389.fits,1735214558,1.356691,1180.390337,5.973932,-2.1,0.004019,811.376891,1,
