sample_id,true_label,source_true_label,y_true,score_vlm,score_external,vlm_predicted_label,external_predicted_label,external_n_candidates,external_aggregation
sample_001366,NON_FRB,RFI,0,0.1,0.039110392332077026,NON_FRB,NON_FRB,1,max
sample_001367,NON_FRB,RFI,0,0.9,0.9358640313148499,FRB,FRB,11,max
sample_001368,NON_FRB,RFI,0,0.05,0.04052254557609558,NON_FRB,NON_FRB,1,max
sample_001369,NON_FRB,RFI,0,0.15,0.052387457340955734,NON_FRB,NON_FRB,1,max
sample_001370,NON_FRB,RFI,0,0.85,0.6408950686454773,FRB,FRB,2,max
sample_001371,NON_FRB,RFI,0,0.15,0.5271061062812805,NON_FRB,FRB,1,max
sample_001372,NON_FRB,RFI,0,0.05,0.7683699131011963,NON_FRB,FRB,2,max
sample_001373,NON_FRB,RFI,0,0.15,0.0704510360956192,NON_FRB,NON_FRB,1,max
sample_001374,NON_FRB,RFI,0,0.1,0.9934866428375244,NON_FRB,FRB,2,max
sample_001375,NON_FRB,RFI,0,0.1,0.21917754411697388,NON_FRB,NON_FRB,1,max
sample_001376,NON_FRB,RFI,0,0.1,0.9330780506134033,NON_FRB,FRB,2,max
sample_001377,NON_FRB,RFI,0,0.1,0.19358626008033752,NON_FRB,NON_FRB,1,max
sample_001378,NON_FRB,RFI,0,0.15,0.03722141310572624,NON_FRB,NON_FRB,1,max
sample_001379,NON_FRB,RFI,0,0.15,0.026401210576295853,NON_FRB,NON_FRB,1,max
sample_001380,NON_FRB,RFI,0,0.15,0.0657721534371376,NON_FRB,NON_FRB,1,max
sample_001381,NON_FRB,RFI,0,0.15,0.1535692811012268,NON_FRB,NON_FRB,1,max
sample_001382,NON_FRB,RFI,0,0.05,0.22517025470733643,NON_FRB,NON_FRB,1,max
sample_001383,NON_FRB,RFI,0,0.15,0.15708327293395996,NON_FRB,NON_FRB,1,max
sample_001384,NON_FRB,RFI,0,0.05,0.1538778841495514,NON_FRB,NON_FRB,1,max
sample_001385,NON_FRB,RFI,0,0.15,0.15415062010288239,NON_FRB,NON_FRB,1,max
sample_001386,NON_FRB,RFI,0,0.15,0.29169023036956787,NON_FRB,NON_FRB,1,max
sample_001387,NON_FRB,RFI,0,0.15,0.03411131352186203,NON_FRB,NON_FRB,1,max
sample_001388,NON_FRB,RFI,0,0.05,0.32266876101493835,NON_FRB,NON_FRB,1,max
sample_001389,NON_FRB,RFI,0,0.1,0.023853644728660583,NON_FRB,NON_FRB,1,max
sample_001390,NON_FRB,RFI,0,0.15,0.15052783489227295,NON_FRB,NON_FRB,1,max
sample_001391,NON_FRB,RFI,0,0.1,0.5331901907920837,NON_FRB,FRB,1,max
sample_001392,NON_FRB,RFI,0,0.15,0.7587643265724182,NON_FRB,FRB,13,max
sample_001393,NON_FRB,RFI,0,0.1,0.4669990539550781,NON_FRB,NON_FRB,1,max
sample_001394,NON_FRB,RFI,0,0.15,0.03813951089978218,NON_FRB,NON_FRB,1,max
sample_001395,NON_FRB,RFI,0,0.15,0.6491388082504272,NON_FRB,FRB,1,max
sample_001396,NON_FRB,RFI,0,0.15,0.15969602763652802,NON_FRB,NON_FRB,1,max
sample_001397,NON_FRB,RFI,0,0.1,0.8048447370529175,NON_FRB,FRB,2,max
sample_001398,NON_FRB,RFI,0,0.1,0.7489380836486816,NON_FRB,FRB,2,max
sample_001399,NON_FRB,RFI,0,0.05,0.03736681491136551,NON_FRB,NON_FRB,1,max
sample_001400,NON_FRB,RFI,0,0.05,0.23444464802742004,NON_FRB,NON_FRB,1,max
sample_001401,NON_FRB,RFI,0,0.05,0.11583300679922104,NON_FRB,NON_FRB,1,max
sample_001402,NON_FRB,RFI,0,0.05,0.20187810063362122,NON_FRB,NON_FRB,1,max
sample_001403,NON_FRB,RFI,0,0.05,0.1139385774731636,NON_FRB,NON_FRB,1,max
sample_001404,NON_FRB,RFI,0,0.1,0.03938576206564903,NON_FRB,NON_FRB,1,max
sample_001405,NON_FRB,RFI,0,0.1,0.7804989814758301,NON_FRB,FRB,4,max
sample_001406,NON_FRB,RFI,0,0.05,0.07051689177751541,NON_FRB,NON_FRB,1,max
sample_001407,NON_FRB,RFI,0,0.15,0.1530105173587799,NON_FRB,NON_FRB,1,max
sample_001408,NON_FRB,RFI,0,0.9,0.9994533658027649,FRB,FRB,10,max
sample_001409,NON_FRB,RFI,0,0.15,0.018125006929039955,NON_FRB,NON_FRB,1,max
sample_001410,NON_FRB,RFI,0,0.15,0.33982130885124207,NON_FRB,NON_FRB,1,max
sample_001411,NON_FRB,RFI,0,0.15,0.10402333736419678,NON_FRB,NON_FRB,1,max
sample_001412,NON_FRB,RFI,0,0.1,0.1627856194972992,NON_FRB,NON_FRB,1,max
sample_001413,NON_FRB,RFI,0,0.1,0.2512860596179962,NON_FRB,NON_FRB,1,max
sample_001414,NON_FRB,RFI,0,0.1,0.1048680916428566,NON_FRB,NON_FRB,1,max
sample_001415,NON_FRB,RFI,0,0.15,0.6524167656898499,NON_FRB,FRB,1,max
sample_001416,NON_FRB,RFI,0,0.05,0.12828819453716278,NON_FRB,NON_FRB,1,max
sample_001417,NON_FRB,RFI,0,0.15,0.02642754465341568,NON_FRB,NON_FRB,1,max
sample_001418,NON_FRB,RFI,0,0.1,0.32121461629867554,NON_FRB,NON_FRB,1,max
sample_001419,NON_FRB,RFI,0,0.1,0.045726876705884933,NON_FRB,NON_FRB,1,max
sample_001420,NON_FRB,RFI,0,0.15,0.19264192879199982,NON_FRB,NON_FRB,1,max
sample_001421,NON_FRB,RFI,0,0.1,0.7491257786750793,NON_FRB,FRB,2,max
sample_001422,NON_FRB,RFI,0,0.1,0.3934290111064911,NON_FRB,NON_FRB,1,max
sample_001423,NON_FRB,RFI,0,0.15,0.3736342191696167,NON_FRB,NON_FRB,1,max
sample_001424,NON_FRB,RFI,0,0.15,0.0325641892850399,NON_FRB,NON_FRB,1,max
sample_001425,NON_FRB,RFI,0,0.1,0.11674202233552933,NON_FRB,NON_FRB,1,max
sample_001426,NON_FRB,RFI,0,0.85,0.6377262473106384,FRB,FRB,2,max
sample_001427,NON_FRB,RFI,0,0.1,0.4345904290676117,NON_FRB,NON_FRB,1,max
sample_001428,NON_FRB,RFI,0,0.9,0.8334237933158875,FRB,FRB,2,max
sample_001429,NON_FRB,RFI,0,0.15,0.24835506081581116,NON_FRB,NON_FRB,1,max
sample_001430,NON_FRB,RFI,0,0.15,0.25244757533073425,NON_FRB,NON_FRB,1,max
sample_001431,NON_FRB,RFI,0,0.1,0.14703044295310974,NON_FRB,NON_FRB,1,max
sample_001432,NON_FRB,RFI,0,0.15,0.9941083192825317,NON_FRB,FRB,2,max
sample_001433,NON_FRB,RFI,0,0.05,0.26694145798683167,NON_FRB,NON_FRB,1,max
sample_001434,NON_FRB,RFI,0,0.15,0.07244125753641129,NON_FRB,NON_FRB,1,max
sample_001435,NON_FRB,RFI,0,0.15,0.01830863766372204,NON_FRB,NON_FRB,1,max
sample_001436,NON_FRB,RFI,0,0.15,0.16971933841705322,NON_FRB,NON_FRB,1,max
sample_001437,NON_FRB,RFI,0,0.15,0.08485151827335358,NON_FRB,NON_FRB,1,max
sample_001438,NON_FRB,RFI,0,0.1,0.9346237778663635,NON_FRB,FRB,3,max
sample_001439,NON_FRB,RFI,0,0.15,0.12849242985248566,NON_FRB,NON_FRB,1,max
sample_001440,NON_FRB,RFI,0,0.15,0.07875774800777435,NON_FRB,NON_FRB,1,max
sample_001441,NON_FRB,RFI,0,0.15,0.09790860116481781,NON_FRB,NON_FRB,1,max
sample_001442,NON_FRB,RFI,0,0.15,0.03217815235257149,NON_FRB,NON_FRB,1,max
sample_001443,NON_FRB,RFI,0,0.05,0.08332690596580505,NON_FRB,NON_FRB,1,max
sample_001444,NON_FRB,RFI,0,0.15,0.07178404182195663,NON_FRB,NON_FRB,1,max
sample_001445,NON_FRB,RFI,0,0.85,0.9245065450668335,FRB,FRB,3,max
sample_001446,NON_FRB,RFI,0,0.1,0.21692214906215668,NON_FRB,NON_FRB,1,max
sample_001447,NON_FRB,RFI,0,0.15,0.10060949623584747,NON_FRB,NON_FRB,1,max
sample_001448,NON_FRB,RFI,0,0.1,0.18083474040031433,NON_FRB,NON_FRB,1,max
sample_001449,NON_FRB,RFI,0,0.05,0.03519684821367264,NON_FRB,NON_FRB,1,max
sample_001450,NON_FRB,RFI,0,0.15,0.8193773031234741,NON_FRB,FRB,1,max
sample_001451,NON_FRB,RFI,0,0.1,0.619591474533081,NON_FRB,FRB,1,max
sample_001452,NON_FRB,RFI,0,0.1,0.6790413856506348,NON_FRB,FRB,2,max
sample_001453,NON_FRB,RFI,0,0.05,0.15987233817577362,NON_FRB,NON_FRB,1,max
sample_001454,NON_FRB,RFI,0,0.05,0.18515504896640778,NON_FRB,NON_FRB,1,max
sample_001455,NON_FRB,RFI,0,0.15,0.04149048402905464,NON_FRB,NON_FRB,1,max
sample_001456,NON_FRB,RFI,0,0.15,0.10004088282585144,NON_FRB,NON_FRB,1,max
sample_001457,NON_FRB,RFI,0,0.15,0.03871187940239906,NON_FRB,NON_FRB,1,max
sample_001458,NON_FRB,RFI,0,0.05,0.17868442833423615,NON_FRB,NON_FRB,1,max
sample_001459,NON_FRB,RFI,0,0.15,0.045784711837768555,NON_FRB,NON_FRB,1,max
sample_001460,NON_FRB,RFI,0,0.15,0.02997625805437565,NON_FRB,NON_FRB,1,max
sample_001461,NON_FRB,RFI,0,0.05,0.051361147314310074,NON_FRB,NON_FRB,1,max
sample_001462,NON_FRB,RFI,0,0.1,0.08922863751649857,NON_FRB,NON_FRB,1,max
sample_001463,NON_FRB,RFI,0,0.1,0.09731149673461914,NON_FRB,NON_FRB,1,max
sample_001464,NON_FRB,RFI,0,0.15,0.03172963857650757,NON_FRB,NON_FRB,1,max
sample_001465,NON_FRB,RFI,0,0.05,0.9540250897407532,NON_FRB,FRB,2,max
sample_001466,NON_FRB,RFI,0,0.15,0.07521141320466995,NON_FRB,NON_FRB,1,max
sample_001467,NON_FRB,RFI,0,0.15,0.7786917090415955,NON_FRB,FRB,2,max
sample_001468,NON_FRB,RFI,0,0.15,0.06499660015106201,NON_FRB,NON_FRB,1,max
sample_001469,NON_FRB,RFI,0,0.05,0.03213508427143097,NON_FRB,NON_FRB,1,max
sample_001470,NON_FRB,RFI,0,0.15,0.07940711826086044,NON_FRB,NON_FRB,1,max
sample_001471,NON_FRB,RFI,0,0.1,0.027945445850491524,NON_FRB,NON_FRB,1,max
sample_001472,NON_FRB,RFI,0,0.15,0.13019904494285583,NON_FRB,NON_FRB,1,max
sample_001473,NON_FRB,RFI,0,0.1,0.07818683236837387,NON_FRB,NON_FRB,1,max
sample_001474,NON_FRB,RFI,0,0.15,0.03664075955748558,NON_FRB,NON_FRB,1,max
sample_001475,NON_FRB,RFI,0,0.15,0.09345555305480957,NON_FRB,NON_FRB,1,max
sample_001476,NON_FRB,RFI,0,0.1,0.7020568251609802,NON_FRB,FRB,2,max
sample_001477,NON_FRB,RFI,0,0.1,0.2775411009788513,NON_FRB,NON_FRB,1,max
sample_001478,NON_FRB,RFI,0,0.1,0.05177152529358864,NON_FRB,NON_FRB,1,max
sample_001479,NON_FRB,RFI,0,0.1,0.7285234928131104,NON_FRB,FRB,1,max
sample_001480,NON_FRB,RFI,0,0.15,0.040297817438840866,NON_FRB,NON_FRB,1,max
sample_001481,NON_FRB,RFI,0,0.05,0.1521802395582199,NON_FRB,NON_FRB,1,max
sample_001482,NON_FRB,RFI,0,0.15,0.04798535630106926,NON_FRB,NON_FRB,1,max
sample_001483,NON_FRB,RFI,0,0.15,0.0878041535615921,NON_FRB,NON_FRB,1,max
sample_001484,NON_FRB,RFI,0,0.15,0.11711637675762177,NON_FRB,NON_FRB,1,max
sample_001485,NON_FRB,RFI,0,0.1,0.5037127137184143,NON_FRB,FRB,1,max
sample_001486,NON_FRB,RFI,0,0.1,0.11038777232170105,NON_FRB,NON_FRB,1,max
sample_001487,NON_FRB,RFI,0,0.1,0.11758339405059814,NON_FRB,NON_FRB,1,max
sample_001488,NON_FRB,RFI,0,0.05,0.18230119347572327,NON_FRB,NON_FRB,1,max
sample_001489,NON_FRB,RFI,0,0.1,0.6147748231887817,NON_FRB,FRB,2,max
sample_001490,NON_FRB,RFI,0,0.15,0.3012296259403229,NON_FRB,NON_FRB,1,max
sample_001491,NON_FRB,RFI,0,0.1,0.03561399132013321,NON_FRB,NON_FRB,1,max
sample_001492,NON_FRB,RFI,0,0.15,0.045166585594415665,NON_FRB,NON_FRB,1,max
sample_001493,NON_FRB,RFI,0,0.1,0.17529353499412537,NON_FRB,NON_FRB,1,max
sample_001494,NON_FRB,RFI,0,0.15,0.0816255658864975,NON_FRB,NON_FRB,1,max
sample_001495,NON_FRB,RFI,0,0.1,0.792233943939209,NON_FRB,FRB,2,max
sample_001496,NON_FRB,RFI,0,0.15,0.09977022558450699,NON_FRB,NON_FRB,1,max
sample_001497,NON_FRB,RFI,0,0.15,0.33336496353149414,NON_FRB,NON_FRB,1,max
sample_001498,NON_FRB,RFI,0,0.15,0.3761441111564636,NON_FRB,NON_FRB,1,max
sample_001499,NON_FRB,RFI,0,0.1,0.22311346232891083,NON_FRB,NON_FRB,1,max
sample_001500,NON_FRB,NOISE,0,0.15,0.0240327101200819,NON_FRB,NON_FRB,1,max
sample_001501,NON_FRB,NOISE,0,0.1,0.2346496284008026,NON_FRB,NON_FRB,1,max
sample_001502,NON_FRB,NOISE,0,0.15,0.48642224073410034,NON_FRB,NON_FRB,1,max
sample_001503,NON_FRB,NOISE,0,0.15,0.05718069151043892,NON_FRB,NON_FRB,1,max
sample_001504,NON_FRB,NOISE,0,0.15,0.27413296699523926,NON_FRB,NON_FRB,1,max
sample_001505,NON_FRB,NOISE,0,0.15,0.09122464805841446,NON_FRB,NON_FRB,1,max
sample_001506,NON_FRB,NOISE,0,0.15,0.04023995250463486,NON_FRB,NON_FRB,1,max
sample_001507,NON_FRB,NOISE,0,0.15,0.0894320011138916,NON_FRB,NON_FRB,1,max
sample_001508,NON_FRB,NOISE,0,0.1,0.06600358337163925,NON_FRB,NON_FRB,1,max
sample_001509,NON_FRB,NOISE,0,0.1,0.04128905013203621,NON_FRB,NON_FRB,1,max
sample_001510,NON_FRB,NOISE,0,0.15,0.15183836221694946,NON_FRB,NON_FRB,1,max
sample_001511,NON_FRB,NOISE,0,0.15,0.06128248572349548,NON_FRB,NON_FRB,1,max
sample_001512,NON_FRB,NOISE,0,0.15,0.04497184976935387,NON_FRB,NON_FRB,1,max
sample_001513,NON_FRB,NOISE,0,0.15,0.07142806798219681,NON_FRB,NON_FRB,1,max
sample_001514,NON_FRB,NOISE,0,0.1,0.02540305256843567,NON_FRB,NON_FRB,1,max
sample_001515,NON_FRB,NOISE,0,0.15,0.10982232540845871,NON_FRB,NON_FRB,1,max
sample_001516,NON_FRB,NOISE,0,0.1,0.17902587354183197,NON_FRB,NON_FRB,1,max
sample_001517,NON_FRB,NOISE,0,0.15,0.054542627185583115,NON_FRB,NON_FRB,1,max
sample_001518,NON_FRB,NOISE,0,0.15,0.08735469728708267,NON_FRB,NON_FRB,1,max
sample_001519,NON_FRB,NOISE,0,0.15,0.7774363160133362,NON_FRB,FRB,2,max
sample_001520,NON_FRB,NOISE,0,0.1,0.04540746659040451,NON_FRB,NON_FRB,1,max
sample_001521,NON_FRB,NOISE,0,0.15,0.723203182220459,NON_FRB,FRB,1,max
sample_001522,NON_FRB,NOISE,0,0.15,0.09205744415521622,NON_FRB,NON_FRB,1,max
sample_001523,NON_FRB,NOISE,0,0.15,0.0791582390666008,NON_FRB,NON_FRB,1,max
sample_001524,NON_FRB,NOISE,0,0.15,0.07385098934173584,NON_FRB,NON_FRB,1,max
sample_001525,NON_FRB,NOISE,0,0.15,0.025044528767466545,NON_FRB,NON_FRB,1,max
sample_001526,NON_FRB,NOISE,0,0.15,0.041681673377752304,NON_FRB,NON_FRB,1,max
sample_001527,NON_FRB,NOISE,0,0.15,0.2616109251976013,NON_FRB,NON_FRB,1,max
sample_001528,NON_FRB,NOISE,0,0.15,0.07832475751638412,NON_FRB,NON_FRB,1,max
sample_001529,NON_FRB,NOISE,0,0.1,0.21309703588485718,NON_FRB,NON_FRB,1,max
sample_001530,NON_FRB,NOISE,0,0.15,0.037059467285871506,NON_FRB,NON_FRB,1,max
sample_001531,NON_FRB,NOISE,0,0.15,0.15023685991764069,NON_FRB,NON_FRB,1,max
sample_001532,NON_FRB,NOISE,0,0.15,0.02557535469532013,NON_FRB,NON_FRB,1,max
sample_001533,NON_FRB,NOISE,0,0.15,0.04277396202087402,NON_FRB,NON_FRB,1,max
sample_001534,NON_FRB,NOISE,0,0.15,0.09940270334482193,NON_FRB,NON_FRB,1,max
sample_001535,NON_FRB,NOISE,0,0.15,0.03578716889023781,NON_FRB,NON_FRB,1,max
sample_001536,NON_FRB,NOISE,0,0.15,0.10901585221290588,NON_FRB,NON_FRB,1,max
sample_001537,NON_FRB,NOISE,0,0.15,0.03546600043773651,NON_FRB,NON_FRB,1,max
sample_001538,NON_FRB,NOISE,0,0.1,0.08636254072189331,NON_FRB,NON_FRB,1,max
sample_001539,NON_FRB,NOISE,0,0.15,0.023530934005975723,NON_FRB,NON_FRB,1,max
sample_001540,NON_FRB,NOISE,0,0.15,0.04757704585790634,NON_FRB,NON_FRB,1,max
sample_001541,NON_FRB,NOISE,0,0.15,0.06922946870326996,NON_FRB,NON_FRB,1,max
sample_001542,NON_FRB,NOISE,0,0.15,0.05191092938184738,NON_FRB,NON_FRB,1,max
sample_001543,NON_FRB,NOISE,0,0.15,0.07454539090394974,NON_FRB,NON_FRB,1,max
sample_001544,NON_FRB,NOISE,0,0.15,0.037377458065748215,NON_FRB,NON_FRB,1,max
sample_001545,NON_FRB,NOISE,0,0.15,0.025324203073978424,NON_FRB,NON_FRB,1,max
sample_001546,NON_FRB,NOISE,0,0.15,0.06595510989427567,NON_FRB,NON_FRB,1,max
sample_001547,NON_FRB,NOISE,0,0.15,0.19572950899600983,NON_FRB,NON_FRB,1,max
sample_001548,NON_FRB,NOISE,0,0.15,0.6471415758132935,NON_FRB,FRB,1,max
sample_001549,NON_FRB,NOISE,0,0.1,0.06694227457046509,NON_FRB,NON_FRB,1,max
sample_001550,NON_FRB,NOISE,0,0.15,0.054451487958431244,NON_FRB,NON_FRB,1,max
sample_001551,NON_FRB,NOISE,0,0.15,0.17736142873764038,NON_FRB,NON_FRB,1,max
sample_001552,NON_FRB,NOISE,0,0.15,0.1907244324684143,NON_FRB,NON_FRB,1,max
sample_001553,NON_FRB,NOISE,0,0.15,0.3247598707675934,NON_FRB,NON_FRB,1,max
sample_001554,NON_FRB,NOISE,0,0.1,0.025787977501749992,NON_FRB,NON_FRB,1,max
sample_001555,NON_FRB,NOISE,0,0.15,0.050531040877103806,NON_FRB,NON_FRB,1,max
sample_001556,NON_FRB,NOISE,0,0.15,0.01887863129377365,NON_FRB,NON_FRB,1,max
sample_001557,NON_FRB,NOISE,0,0.15,0.0360485315322876,NON_FRB,NON_FRB,1,max
sample_001558,NON_FRB,NOISE,0,0.15,0.08643224835395813,NON_FRB,NON_FRB,1,max
sample_001559,NON_FRB,NOISE,0,0.15,0.030324244871735573,NON_FRB,NON_FRB,1,max
sample_001560,NON_FRB,NOISE,0,0.15,0.2282780259847641,NON_FRB,NON_FRB,1,max
sample_001561,NON_FRB,NOISE,0,0.15,0.08237966150045395,NON_FRB,NON_FRB,1,max
sample_001562,NON_FRB,NOISE,0,0.15,0.10213682800531387,NON_FRB,NON_FRB,1,max
sample_001563,NON_FRB,NOISE,0,0.15,0.0730399638414383,NON_FRB,NON_FRB,1,max
sample_001564,NON_FRB,NOISE,0,0.15,0.09975577145814896,NON_FRB,NON_FRB,1,max
sample_001565,NON_FRB,NOISE,0,0.15,0.03274969011545181,NON_FRB,NON_FRB,1,max
sample_001566,NON_FRB,NOISE,0,0.15,0.023709436878561974,NON_FRB,NON_FRB,1,max
sample_001567,NON_FRB,NOISE,0,0.1,0.045172955840826035,NON_FRB,NON_FRB,1,max
sample_001568,NON_FRB,NOISE,0,0.15,0.08960115909576416,NON_FRB,NON_FRB,1,max
sample_001569,NON_FRB,NOISE,0,0.1,0.05289802327752113,NON_FRB,NON_FRB,1,max
sample_001570,NON_FRB,NOISE,0,0.1,0.3270309865474701,NON_FRB,NON_FRB,1,max
sample_001571,NON_FRB,NOISE,0,0.15,0.03881140798330307,NON_FRB,NON_FRB,1,max
sample_001572,NON_FRB,NOISE,0,0.15,0.06854051351547241,NON_FRB,NON_FRB,1,max
sample_001573,NON_FRB,NOISE,0,0.1,0.0330757275223732,NON_FRB,NON_FRB,1,max
sample_001574,NON_FRB,NOISE,0,0.15,0.20717400312423706,NON_FRB,NON_FRB,1,max
sample_001575,NON_FRB,NOISE,0,0.15,0.17634809017181396,NON_FRB,NON_FRB,1,max
sample_001576,NON_FRB,NOISE,0,0.15,0.38256457448005676,NON_FRB,NON_FRB,1,max
sample_001577,NON_FRB,NOISE,0,0.15,0.05865180119872093,NON_FRB,NON_FRB,1,max
sample_001578,NON_FRB,NOISE,0,0.15,0.04119722545146942,NON_FRB,NON_FRB,1,max
sample_001579,NON_FRB,NOISE,0,0.1,0.0638241171836853,NON_FRB,NON_FRB,1,max
sample_001580,NON_FRB,NOISE,0,0.15,0.1658628284931183,NON_FRB,NON_FRB,1,max
sample_001581,NON_FRB,NOISE,0,0.1,0.1832592636346817,NON_FRB,NON_FRB,1,max
sample_001582,NON_FRB,NOISE,0,0.15,0.022466540336608887,NON_FRB,NON_FRB,1,max
sample_001583,NON_FRB,NOISE,0,0.15,0.1949358433485031,NON_FRB,NON_FRB,1,max
sample_001584,NON_FRB,NOISE,0,0.15,0.028592677786946297,NON_FRB,NON_FRB,1,max
sample_001585,NON_FRB,NOISE,0,0.15,0.07197484374046326,NON_FRB,NON_FRB,1,max
sample_001586,NON_FRB,NOISE,0,0.15,0.34393927454948425,NON_FRB,NON_FRB,1,max
sample_001587,NON_FRB,NOISE,0,0.15,0.052009064704179764,NON_FRB,NON_FRB,1,max
sample_001588,NON_FRB,NOISE,0,0.1,0.12772788107395172,NON_FRB,NON_FRB,1,max
sample_001589,NON_FRB,NOISE,0,0.15,0.31505581736564636,NON_FRB,NON_FRB,1,max
sample_001590,NON_FRB,NOISE,0,0.15,0.03196745738387108,NON_FRB,NON_FRB,1,max
sample_001591,NON_FRB,NOISE,0,0.15,0.017832612618803978,NON_FRB,NON_FRB,1,max
sample_001592,NON_FRB,NOISE,0,0.15,0.06387225538492203,NON_FRB,NON_FRB,1,max
sample_001593,NON_FRB,NOISE,0,0.15,0.8790561556816101,NON_FRB,FRB,2,max
sample_001594,NON_FRB,NOISE,0,0.15,0.051697973161935806,NON_FRB,NON_FRB,1,max
sample_001595,NON_FRB,NOISE,0,0.15,0.05631459876894951,NON_FRB,NON_FRB,1,max
sample_001596,NON_FRB,NOISE,0,0.1,0.0259987972676754,NON_FRB,NON_FRB,1,max
sample_001597,NON_FRB,NOISE,0,0.15,0.026567814871668816,NON_FRB,NON_FRB,1,max
sample_001598,NON_FRB,NOISE,0,0.15,0.02965800277888775,NON_FRB,NON_FRB,1,max
sample_001599,NON_FRB,NOISE,0,0.15,0.04930852726101875,NON_FRB,NON_FRB,1,max
sample_001600,NON_FRB,NOISE,0,0.15,0.07164738327264786,NON_FRB,NON_FRB,1,max
sample_001601,NON_FRB,NOISE,0,0.15,0.055452413856983185,NON_FRB,NON_FRB,1,max
sample_001602,NON_FRB,NOISE,0,0.1,0.021059364080429077,NON_FRB,NON_FRB,1,max
sample_001603,NON_FRB,NOISE,0,0.1,0.11421309411525726,NON_FRB,NON_FRB,1,max
sample_001604,NON_FRB,NOISE,0,0.15,0.03380115330219269,NON_FRB,NON_FRB,1,max
sample_001605,NON_FRB,NOISE,0,0.15,0.11624794453382492,NON_FRB,NON_FRB,1,max
sample_001606,NON_FRB,NOISE,0,0.15,0.0482027530670166,NON_FRB,NON_FRB,1,max
sample_001607,NON_FRB,NOISE,0,0.15,0.1241743415594101,NON_FRB,NON_FRB,1,max
sample_001608,NON_FRB,NOISE,0,0.15,0.041714198887348175,NON_FRB,NON_FRB,1,max
sample_001609,NON_FRB,NOISE,0,0.15,0.09614011645317078,NON_FRB,NON_FRB,1,max
sample_001610,NON_FRB,NOISE,0,0.15,0.43578189611434937,NON_FRB,NON_FRB,1,max
sample_001611,NON_FRB,NOISE,0,0.15,0.028670938685536385,NON_FRB,NON_FRB,1,max
sample_001612,NON_FRB,NOISE,0,0.15,0.1778043955564499,NON_FRB,NON_FRB,1,max
sample_001613,NON_FRB,NOISE,0,0.15,0.26417237520217896,NON_FRB,NON_FRB,1,max
sample_001614,NON_FRB,NOISE,0,0.15,0.07227372378110886,NON_FRB,NON_FRB,1,max
sample_001615,NON_FRB,NOISE,0,0.15,0.0981106236577034,NON_FRB,NON_FRB,1,max
sample_001616,NON_FRB,NOISE,0,0.15,0.039089690893888474,NON_FRB,NON_FRB,1,max
sample_001617,NON_FRB,NOISE,0,0.15,0.027004439383745193,NON_FRB,NON_FRB,1,max
sample_001618,NON_FRB,NOISE,0,0.1,0.08206972479820251,NON_FRB,NON_FRB,1,max
sample_001619,NON_FRB,NOISE,0,0.15,0.048201266676187515,NON_FRB,NON_FRB,1,max
sample_001620,NON_FRB,NOISE,0,0.15,0.06601709872484207,NON_FRB,NON_FRB,1,max
sample_001621,NON_FRB,NOISE,0,0.1,0.043747641146183014,NON_FRB,NON_FRB,1,max
sample_001622,NON_FRB,NOISE,0,0.15,0.01735977828502655,NON_FRB,NON_FRB,1,max
sample_001623,NON_FRB,NOISE,0,0.15,0.040482375770807266,NON_FRB,NON_FRB,1,max
sample_001624,NON_FRB,NOISE,0,0.1,0.09663326293230057,NON_FRB,NON_FRB,1,max
sample_001625,NON_FRB,NOISE,0,0.1,0.03819652646780014,NON_FRB,NON_FRB,1,max
sample_001626,NON_FRB,NOISE,0,0.15,0.07550360262393951,NON_FRB,NON_FRB,1,max
sample_001627,NON_FRB,NOISE,0,0.15,0.06683187186717987,NON_FRB,NON_FRB,1,max
sample_001628,NON_FRB,NOISE,0,0.15,0.06211383268237114,NON_FRB,NON_FRB,1,max
sample_001629,NON_FRB,NOISE,0,0.15,0.16331303119659424,NON_FRB,NON_FRB,1,max
sample_001630,NON_FRB,NOISE,0,0.15,0.05089842155575752,NON_FRB,NON_FRB,1,max
sample_001631,NON_FRB,NOISE,0,0.15,0.0319947749376297,NON_FRB,NON_FRB,1,max
sample_001632,NON_FRB,NOISE,0,0.15,0.882753312587738,NON_FRB,FRB,1,max
sample_001633,NON_FRB,NOISE,0,0.15,0.04683231562376022,NON_FRB,NON_FRB,1,max
sample_001634,NON_FRB,NOISE,0,0.15,0.0362246036529541,NON_FRB,NON_FRB,1,max
sample_001635,NON_FRB,NOISE,0,0.15,0.2934695780277252,NON_FRB,NON_FRB,1,max
sample_001636,NON_FRB,NOISE,0,0.1,0.16090483963489532,NON_FRB,NON_FRB,1,max
sample_001637,NON_FRB,NOISE,0,0.1,0.40126341581344604,NON_FRB,NON_FRB,1,max
sample_001638,NON_FRB,NOISE,0,0.1,0.06715351343154907,NON_FRB,NON_FRB,1,max
sample_001639,NON_FRB,NOISE,0,0.1,0.03187556564807892,NON_FRB,NON_FRB,1,max
sample_001640,NON_FRB,NOISE,0,0.15,0.08570951968431473,NON_FRB,NON_FRB,1,max
sample_001641,NON_FRB,NOISE,0,0.15,0.0309146661311388,NON_FRB,NON_FRB,1,max
sample_001642,NON_FRB,NOISE,0,0.15,0.046520620584487915,NON_FRB,NON_FRB,1,max
sample_001643,NON_FRB,NOISE,0,0.15,0.033191099762916565,NON_FRB,NON_FRB,1,max
